"Trans Stat Date","Trans Stat Itype","Trans Stat Station Library","Trans Stat User Profile Name","Trans Stat Id"
"2022-03-31","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220331110025011447JZ-110738446"
"2022-03-31","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220331141259007201FZ1092258887"
"2022-04-03","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220403120329007424JZ83163446"
"2022-04-04","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220404155515011301FZ41781424"
"2022-04-05","EQ-ECFCB","KC-SE","KC-STAFF","20220405151524014909CV365789732"
"2022-04-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220406140746008418JZ-1536267338"
"2022-04-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220406143011008435CV-1671738616"
"2022-04-06","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220406165524008475CV1110695207"
"2022-04-06","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220406144618007605CV1905083937"
"2022-04-06","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220406153536007625CV1932386614"
"2022-04-07","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220407123610013956JZ2025214695"
"2022-04-07","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220407144311013935CV-640749450"
"2022-04-07","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220407160922013961CV942613344"
"2022-04-07","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220407172541013977CV-431544907"
"2022-04-07","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220407140030003856JZ1453325278"
"2022-04-07","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220407153846003820CV1309498590"
"2022-04-07","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220407175402006791CV1112417092"
"2022-04-07","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220407192700006743CV450085610"
"2022-04-07","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220407195646001019CV-1499126539"
"2022-04-07","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220407144559010691CV-2051044621"
"2022-04-07","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220407204256008422CV-761987292"
"2022-04-07","EQ-ECFHOT","KC-PLAZA","KC-STAFF","20220407093512008414CV2107707957"
"2022-04-07","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220407154235009643CV-686838957"
"2022-04-07","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220407141117008769FZ-361875871"
"2022-04-07","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220407191557009389CV1938207982"
"2022-04-07","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220407145749005841CV-148818147"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220408101037006243CV640335780"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220408114523006297CV364556014"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220408121414006242CV-645499090"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220408160705011138CV-1499993264"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220408165434011157CV-892424481"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093221012722CV-1915711240"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093229012730CV1303025868"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093236012738CV1310036422"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093242012746CV260115894"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093248012754CV-715812343"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093255012762CV-1150010539"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093301012770CV1522391105"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093307012778CV-1585904346"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093312012786CV1355600703"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093317012794CV-911073504"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093322012702CV1382688345"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093328012710CV1183986015"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093334012715CV-1925099323"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093338012720CV875718693"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093343012725CV6078168"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093351012731CV1410415729"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093400012737CV2107076339"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093415012744CV-1165074532"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093419012749CV-1974934769"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408093425012754CV-1281579409"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408141032011301JZ452715905"
"2022-04-08","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220408153632006268CV-2027823571"
"2022-04-08","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220408094524012132CV-1933193763"
"2022-04-08","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220408112025008339JZ1306474209"
"2022-04-08","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220408113009012191CV-1599396591"
"2022-04-08","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220408163326012123CV602152133"
"2022-04-08","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220408134138008688CV1588350259"
"2022-04-08","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220408135444014501FZ-1472975567"
"2022-04-08","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220408160957013440CV578753998"
"2022-04-08","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220408131851008510JZ1311320970"
"2022-04-08","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220408134206007589CV-1866018824"
"2022-04-08","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220408162101008507CV1530639672"
"2022-04-08","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220408151710006452CV-130032532"
"2022-04-08","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220408165345006458CV327383512"
"2022-04-09","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20220409153438008792RV-399024142"
"2022-04-09","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220409162554006273CV536987811"
"2022-04-09","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220409103151009150CV1501729705"
"2022-04-09","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220409175327005245CV2121214376"
"2022-04-09","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220409152838006088CV-1809052169"
"2022-04-09","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220409121951007980CV1376967581"
"2022-04-09","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220409150130009995CV-2056243495"
"2022-04-09","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220409165613009945CV729391429"
"2022-04-10","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220410140717009017JZ-415899276"
"2022-04-10","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220410111535007423CV2023385299"
"2022-04-10","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220410131705005331CV-1142530350"
"2022-04-10","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220410111558006697CV430378387"
"2022-04-11","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220411132405010495RV-1818737885"
"2022-04-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220411151009010280CV1811139365"
"2022-04-11","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220411184421007928JZ2048609252"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411092655014101JZ-1186344022"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411111029011054CV372169987"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411130539010486CV716842861"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411154421015101JZ1776651197"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411163121011053FZ-1707039270"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411163217011065CV71299874"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411180208011049CV-762751663"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220411190325010477CV1915021422"
"2022-04-11","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220411191432010492CV472659522"
"2022-04-11","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220411124241008148CV-186335944"
"2022-04-11","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220411184736005901FZ-629711782"
"2022-04-11","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220411135613008411CV-1459949753"
"2022-04-11","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220411172311012937JZ291245523"
"2022-04-12","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220412191327015994JZ505754912"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412085004015321JZ307091148"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412085315015393JZ508087446"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412085431015337JZ1339985275"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412085813015341JZ-367395142"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412094944005121CV828431646"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412102638005168CV230317192"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412121320005147CV-1018058110"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412124628005194CV-458908903"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412143133005173CV-265087510"
"2022-04-12","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220412162723019589CV-1251137463"
"2022-04-12","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220412192815003901FZ889724842"
"2022-04-12","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220412092745016501FZ241699066"
"2022-04-12","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220412092854017201JZ-1287948545"
"2022-04-12","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220412125641012481CV-1387304699"
"2022-04-12","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220412150459015819CV1038610747"
"2022-04-13","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220413193050010545RV622686264"
"2022-04-13","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220413123037011458JZ1698268541"
"2022-04-13","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220413143428009252CV-1696629152"
"2022-04-13","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220413173218011436JZ-1577975512"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220413141801017838JZ-204039292"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105552012130RV-1021016836"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105553012133RV-1780941581"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105554012136RV-50895552"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105555012139RV1769640531"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105556012142RV2058853710"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105627012153CV2125754962"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105633012158CV-1802011177"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105638012163CV-1961524458"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105647012168CV-732664740"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105652012173CV133007266"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105658012179CV264789157"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105704012184CV-1021152668"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105710012189CV-1759964512"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105714012194CV-1086918190"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105742012199CV-525961195"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105745012104CV-1349882442"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105752012109CV-1912559843"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105756012114CV-554882884"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105800012119CV1515883944"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105805012124CV1261668355"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105809012129CV-66357972"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105818012134CV-1422786771"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105826012139CV1407751191"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105831012144CV1761822965"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105847012149CV-1811149288"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105907012154CV1549378985"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105941012159CV1444632683"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105950012164CV396336929"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105954012169CV-1355867940"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413105957012174CV-478675821"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110002012179CV-1150797609"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110010012184CV390483154"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110015012189CV-1665925858"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110127012194CV87894403"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110136012199CV372131274"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110143012104CV-1966695824"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110150012109CV240812863"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110156012114CV-1537691787"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110201012119CV676367005"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110206012124CV-225378330"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110211012129CV208615888"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110216012134CV1421452937"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110220012139CV-1674680765"
"2022-04-13","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220413110225012144CV-1677161366"
"2022-04-13","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220413123440011001FZ1219900976"
"2022-04-13","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220413123958012050CV-966244251"
"2022-04-13","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220413132346012359CV1535406030"
"2022-04-13","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220413155313012339JZ422396854"
"2022-04-13","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220413125917008795CV517906730"
"2022-04-13","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220413142108012211CV70054118"
"2022-04-14","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220414105904008754CV72300438"
"2022-04-14","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220414125339012701JZ241551423"
"2022-04-14","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220414132728002401FZ-408090637"
"2022-04-14","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220414132735010301JZ490051217"
"2022-04-14","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220414151146010062CV1356634502"
"2022-04-14","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220414163550013621JZ1721776187"
"2022-04-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220414122121009021CV-2000056954"
"2022-04-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220414135157009070CV1311923537"
"2022-04-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220414140707008762CV314089940"
"2022-04-14","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220414155725009085JZ796626231"
"2022-04-14","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220414174241014398CV-340181593"
"2022-04-14","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220414134250009938CV1116242692"
"2022-04-15","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220415102908009577JZ1291971140"
"2022-04-15","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220415124114007738JZ133993604"
"2022-04-15","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220415104839012701FZ2135663140"
"2022-04-15","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220415091410011311CV-1701897330"
"2022-04-16","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220416112615009007CV-842092219"
"2022-04-16","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220416145348006980CV-993375233"
"2022-04-16","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220416175900005401JZ118217557"
"2022-04-16","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220416111810008033CV-252179694"
"2022-04-16","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220416104552005909CV-996478283"
"2022-04-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220418112333009799JZ-36217599"
"2022-04-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220418122233009769CV-1329332952"
"2022-04-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220418122626009780CV201566031"
"2022-04-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220418133410010780JZ-334421367"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418114657012778JZ-211848618"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418133853005501JZ1502907913"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418134009013601FZ-1649717383"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418134103008201JZ-1435605341"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418134108013801FZ760287882"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418134158013601JZ-49727504"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418193012012711CV746655186"
"2022-04-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220418205403007093JZ400452604"
"2022-04-18","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220418102211010901FZ-596228419"
"2022-04-18","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220418125453012886CV1502474714"
"2022-04-18","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220418130951005501JZ-750167287"
"2022-04-18","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220418114039011164CV163085772"
"2022-04-18","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220418142600010303CV-1851769519"
"2022-04-18","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220418173335010372CV-507056856"
"2022-04-18","EQ-ECFHOT","KC-TRAILS","KC-STAFF","20220418103011010346CV-314751228"
"2022-04-18","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220418150905008165CV606093741"
"2022-04-18","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220418111410013060CV-1282861853"
"2022-04-18","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220418145458011651CV1562797298"
"2022-04-18","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220418165429011655CV903026815"
"2022-04-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220419155313007672JZ-1118379378"
"2022-04-19","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220419150603006722CV-1109461962"
"2022-04-19","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220419152855011895CV-67602064"
"2022-04-19","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220419162535011811CV585949807"
"2022-04-19","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220419141449013226CV-362806240"
"2022-04-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220420111957011793CV1807534820"
"2022-04-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220420114713002865JZ-1772264536"
"2022-04-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220420181050006701JZ-1566728469"
"2022-04-20","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220420184020008170CV1851054733"
"2022-04-20","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220420152205013479CV1864045462"
"2022-04-20","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220420123627010838CV-1922414328"
"2022-04-20","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220420125037014201JZ1055054550"
"2022-04-20","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220420173940003310CV1739645094"
"2022-04-21","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220421090914011300CV-1742057778"
"2022-04-21","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220421153504010000JZ1524616318"
"2022-04-21","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220421153613010007CV-952556987"
"2022-04-21","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220421164707007250CV-852494082"
"2022-04-21","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220421082448007401JZ1897476092"
"2022-04-21","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220421132151014102CV1086483927"
"2022-04-22","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220422090459011901JZ-340422911"
"2022-04-22","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220422094744008801JZ721791739"
"2022-04-22","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220422105004010379CV1867253332"
"2022-04-22","EQ-ECFHOT","KC-PLAZA","KC-STAFF","20220422182803010653JZ782498352"
"2022-04-22","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220422161051007338CV-1407240918"
"2022-04-22","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220422133336011426CV909479816"
"2022-04-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220423040743006101JZ-609699852"
"2022-04-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220423040932006301FZ2019938402"
"2022-04-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220423040945006301JZ-631772787"
"2022-04-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220423040956006301FZ1045113325"
"2022-04-23","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220423041037006301JZ-1387072711"
"2022-04-23","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220423120242010479CV-1950411325"
"2022-04-23","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220423114641010283CV-74573896"
"2022-04-23","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220423053140007801JZ-1617364081"
"2022-04-23","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220423153717013349CV-411079093"
"2022-04-24","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220424164713005868JZ-1470099306"
"2022-04-24","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220424120349008489CV469205971"
"2022-04-24","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220424120520008474CV360986452"
"2022-04-24","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220424142157008415CV-752550077"
"2022-04-25","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220425114939008322CV1707359853"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220425094032012746JZ-304926297"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220425094328012777JZ-852114901"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220425094935012762JZ-160592411"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220425095044012777JZ249269516"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220425095234012795JZ-488572047"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220425095623012719JZ-86369384"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220425190638007656JZ468361324"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220425095616011498CV1515189329"
"2022-04-25","EQ-ECFHOT","KC-CENTRAL","KC-STAFF","20220425095941011412CV1674734133"
"2022-04-25","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220425143327005633CV20091237"
"2022-04-25","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220425180744005653CV311142910"
"2022-04-25","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220425163621013299JZ339900333"
"2022-04-25","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220425164258007395CV-1952228275"
"2022-04-25","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220425190439006750CV140437711"
"2022-04-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220426103838010772JZ-2127538388"
"2022-04-26","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220426195018001146CV58567456"
